I
1000 Generated by WorldEditor

1    143 1 0 RODN KADENA AB
100 91.44 1 0 0.25 0 3 0 05L  26.34624400  127.75151792    0  305 3 1 0 0 23R  26.36718540  127.78027132    0   10 3 7 0 0
100 60.96 2 0 0.25 0 3 0 05R  26.34404199  127.75503600    0  305 2 0 0 1 23L  26.36493969  127.78378178    0  307 2 0 0 1
102 H1  26.35147364  127.76348584 321.57 36.60 36.40 1 0 1 0.00 1
111  26.35426363  127.77296760
111  26.35451262  127.77270608
111  26.35436127  127.77259167
111  26.35415134  127.77284229
111  26.35408299  127.77272788
111  26.35450774  127.77228186
111  26.35235786  127.77009710
111  26.35205412  127.76979746
111  26.35161473  127.77028779
111  26.35152203  127.77030456
111  26.35141180  127.77028220
113  26.35107853  127.76996502
111  26.35442817  127.77232168
112  26.35408866  127.77269043  26.35402500  127.77274794
111  26.35398559  127.77289679
111  26.35150767  127.77038913
111  26.35157626  127.77034411
111  26.35162871  127.77030358
111  26.35168117  127.77033510
111  26.35198781  127.76994337
111  26.35225008  127.77020452
111  26.35229787  127.77013814
113  26.35368957  127.77155958
110 1 0.00 120.0000 New Taxiway 92
112  26.35436228  127.76875505  26.35430983  127.76850289
111  26.35449139  127.76827179
112  26.35666915  127.76701551  26.35684668  127.76693446
111  26.35708474  127.76705604
112  26.35662477  127.76646616  26.35675792  127.76664177
111  26.35651986  127.76683990
112  26.35420760  127.76813481  26.35406730  127.76821868
113  26.35388692  127.76811803
110 1 0.00 120.0000 New Taxiway 91
111  26.34935660  127.77439759
111  26.34893827  127.77486104
111  26.34921110  127.77510122
113  26.34960518  127.77465130
110 2 0.00 120.0000 New Taxiway 10
111  26.35784904  127.76107731
111  26.35778456  127.76124991
111  26.35766302  127.76107911
111  26.35731276  127.76138554
111  26.35725424  127.76129512
111  26.35705168  127.76147095
111  26.35711470  127.76159151
111  26.35724725  127.76148925
111  26.35769368  127.76205103
111  26.35808080  127.76167928
111  26.35801328  127.76146326
111  26.35812582  127.76147331
111  26.35831488  127.76173956
111  26.35868116  127.76186660
111  26.35814157  127.76113246
113  26.35817491  127.76081106
110 2 0.00 120.0000 New Taxiway 90
111  26.34914604  127.77422987
111  26.34922103  127.77428845
111  26.34989013  127.77496929
112  26.35001745  127.77479000  26.35001442  127.77479000
112  26.34990832  127.77461409  26.34989923  127.77458703
112  26.34998411  127.77443818  26.35002049  127.77439759
111  26.35010233  127.77444495
111  26.35029937  127.77420476
111  26.35007202  127.77398488
112  26.34998108  127.77413711  26.34993257  127.77422168
111  26.34983557  127.77414725
111  26.34974463  127.77404577
111  26.34963246  127.77415402
111  26.34978100  127.77436714
111  26.34966884  127.77442127
113  26.34935549  127.77413997
110 1 0.00 120.0000 New Taxiway 22
112  26.35768611  127.76581449  26.35757358  127.76593505
111  26.35706933  127.76571780
112  26.35790210  127.76683305  26.35778956  127.76659694
113  26.35799712  127.76623922
110 2 0.00 120.0000 New Taxiway 11
111  26.35831488  127.76173956
111  26.35755949  127.76224192
111  26.35711470  127.76159151
111  26.35705168  127.76147095
111  26.35725424  127.76129512
111  26.35708684  127.76102385
111  26.35701031  127.76090328
111  26.35668170  127.76043608
111  26.35662319  127.76032054
111  26.35634860  127.76050642
111  26.35617304  127.76066717
111  26.35592096  127.76065210
111  26.35573992  127.76043517
111  26.35559794  127.76057725
111  26.35767574  127.76344302
111  26.35815110  127.76306725
111  26.35823032  127.76298988
111  26.35806692  127.76275779
111  26.35833926  127.76252569
111  26.35823528  127.76239307
112  26.35840858  127.76221624  26.35853237  127.76210572
111  26.35865616  127.76219413
111  26.35919093  127.76293462
111  26.35936424  127.76279094
113  26.35868116  127.76186660
110 1 0.00 120.0000 New Taxiway 23
112  26.35865331  127.76214144  26.35855744  127.76205451
111  26.35840858  127.76221624
111  26.35823528  127.76239307
111  26.35833926  127.76252569
111  26.35806692  127.76275779
111  26.35823032  127.76298988
111  26.35875516  127.76260281
112  26.35933633  127.76339182  26.35936030  127.76339182
112  26.35951607  127.76369271  26.35953405  127.76383313
112  26.35939625  127.76428112  26.35931836  127.76450846
111  26.35898284  127.76435467
111  26.35879710  127.76418751
111  26.35871921  127.76424769
112  26.35894689  127.76446166  26.35906072  127.76450846
112  26.35941422  127.76444160  26.35953405  127.76439479
112  26.35962991  127.76392005  26.35965987  127.76365928
111  26.35955801  127.76342525
113  26.35919093  127.76293462
110 2 0.00 120.0000 New Taxiway 89
111  26.34735590  127.77435925
111  26.34719944  127.77456009
111  26.34935781  127.77678632
111  26.34972736  127.77636393
111  26.34961196  127.77623515
111  26.34964747  127.77618563
111  26.34959725  127.77614486
111  26.34955961  127.77618878
111  26.34952881  127.77615250
111  26.34956817  127.77609331
111  26.34944667  127.77597110
111  26.34941587  127.77602074
111  26.34935940  127.77597492
111  26.34940389  127.77592145
111  26.34909010  127.77559136
111  26.34904430  127.77564666
111  26.34896427  127.77555363
111  26.34900095  127.77552014
111  26.34892759  127.77542711
111  26.34887757  127.77548293
111  26.34884422  127.77543455
111  26.34888424  127.77540106
111  26.34881088  127.77531548
111  26.34876753  127.77534897
111  26.34861747  127.77520756
111  26.34864748  127.77515919
111  26.34837609  127.77487153
111  26.34832373  127.77492073
111  26.34758749  127.77417095
113  26.34751777  127.77424875
110 1 0.00 120.0000 New Taxiway 88
111  26.34774203  127.77399274
111  26.34767102  127.77398284
111  26.34755562  127.77413142
111  26.34735590  127.77435925
111  26.34751777  127.77424875
111  26.34758749  127.77417095
111  26.34832373  127.77492073
111  26.34837609  127.77487153
111  26.34864748  127.77515919
111  26.34861747  127.77520756
111  26.34876753  127.77534897
111  26.34881088  127.77531548
111  26.34888424  127.77540106
111  26.34884422  127.77543455
111  26.34887757  127.77548293
111  26.34892759  127.77542711
111  26.34900095  127.77552014
111  26.34896427  127.77555363
111  26.34904430  127.77564666
111  26.34913767  127.77553130
111  26.34855745  127.77496197
112  26.34860080  127.77482429  26.34865415  127.77477220
111  26.34922103  127.77428845
111  26.34914604  127.77422987
111  26.34854411  127.77478708
112  26.34839072  127.77478336  26.34832403  127.77469405
111  26.34804726  127.77442241
112  26.34800058  127.77427357  26.34793722  127.77421031
111  26.34798391  127.77409868
111  26.34795390  127.77407263
111  26.34788720  127.77415077
113  26.34778198  127.77404722
110 1 0.00 120.0000 New Taxiway 87
111  26.35053356  127.77360750
111  26.35045386  127.77370362
111  26.35064670  127.77391739
111  26.35084083  127.77357737
111  26.35073541  127.77347694
113  26.35058628  127.77365484
110 2 0.00 120.0000 New Taxiway 84
111  26.35043205  127.77255928
111  26.35061201  127.77276920
111  26.35049847  127.77287154
111  26.35057123  127.77294597
111  26.35059367  127.77313759
111  26.35052765  127.77307742
111  26.35025988  127.77340898
111  26.35094183  127.77410074
111  26.35121326  127.77376509
111  26.35109589  127.77366275
112  26.35122794  127.77353177  26.35129396  127.77347037
111  26.35133988  127.77353176
112  26.35166633  127.77385923  26.35180204  127.77400250
111  26.35162598  127.77408436
111  26.35148660  127.77400659
112  26.35127385  127.77415804  26.35120049  127.77425219
111  26.35117115  127.77462469
111  26.35171401  127.77518138
112  26.35231190  127.77449779  26.35234491  127.77448960
111  26.35241827  127.77464515
111  26.35225321  127.77484573
111  26.35221286  127.77480889
111  26.35198911  127.77507495
111  26.35220553  127.77532055
111  26.35244762  127.77505858
111  26.35240727  127.77501355
111  26.35259434  127.77484163
111  26.35300441  127.77525098
111  26.35316947  127.77505449
111  26.35318047  127.77496444
111  26.35368666  127.77441286
111  26.35381871  127.77456431
112  26.35413782  127.77423684  26.35412682  127.77422456
111  26.35403512  127.77406492
111  26.35439092  127.77369651
111  26.35424053  127.77355734
112  26.35316977  127.77485493  26.35311842  127.77491634
112  26.35305973  127.77492452  26.35298637  127.77493271
112  26.35303772  127.77477307  26.35305973  127.77471576
111  26.35316610  127.77473623
112  26.35338618  127.77447016  26.35345954  127.77438420
111  26.35339352  127.77431461
111  26.35313354  127.77409766
112  26.35287311  127.77441285  26.35289145  127.77444150
112  26.35284743  127.77455202  26.35277407  127.77464617
111  26.35268971  127.77458477
111  26.35235211  127.77427367
111  26.35245848  127.77408947
111  26.35250983  127.77411813
112  26.35275559  127.77381112  26.35279960  127.77375382
111  26.35277393  127.77370879
111  26.35270424  127.77363102
111  26.35271524  127.77357371
111  26.35265655  127.77350003
111  26.35259786  127.77354506
111  26.35248049  127.77343454
111  26.35217971  127.77377429
111  26.35219071  127.77383159
111  26.35206645  127.77394620
111  26.35162512  127.77350073
111  26.35140064  127.77325681
113  26.35057917  127.77243007
111  26.35076552  127.77295420
111  26.35068284  127.77308336
114  26.35069662  127.77288962  26.35069662  127.77288039
112  26.35107968  127.77329864  26.35109071  127.77331402
112  26.35104110  127.77342165  26.35100252  127.77348316
111  26.35095016  127.77344933
112  26.35082615  127.77336630  26.35078757  127.77332017
112  26.35085922  127.77320638  26.35089229  127.77314795
111  26.35092811  127.77317255
113  26.35106866  127.77327711
110 1 0.00 120.0000 New Taxiway 81
111  26.35086897  127.77236686
111  26.34999468  127.77145054
111  26.34988072  127.77163784
111  26.35079769  127.77258779
114  26.35088989  127.77252605  26.35094018  127.77242539
110 1 0.00 120.0000 New Taxiway 83
111  26.35151726  127.77302290
111  26.35117278  127.77267538
112  26.35102396  127.77265385  26.35096345  127.77273489
112  26.35097711  127.77280762  26.35102336  127.77286404
111  26.35142080  127.77325662
112  26.35153655  127.77320742  26.35157513  127.77312746
111  26.35155308  127.77307825
113  26.35155308  127.77307518
110 2 0.00 120.0000 New Taxiway 79
111  26.35209180  127.77263714
111  26.35154832  127.77210976
111  26.35148925  127.77216250
111  26.35138882  127.77205702
111  26.35151879  127.77188563
111  26.35141245  127.77180652
111  26.35129431  127.77195814
111  26.35086307  127.77151646
111  26.35098121  127.77137143
111  26.35082762  127.77122640
112  26.35071538  127.77139780  26.35070948  127.77139780
111  26.35041411  127.77105500
112  26.35016600  127.77108137  26.35006557  127.77121981
111  26.34982890  127.77163374
111  26.35057917  127.77243007
111  26.35075083  127.77259100
111  26.35140064  127.77325681
111  26.35162512  127.77350073
112  26.35174917  127.77325681  26.35179643  127.77323704
112  26.35189686  127.77329637  26.35195593  127.77323704
113  26.35220404  127.77293379
111  26.34999468  127.77145054
111  26.35086897  127.77236686
112  26.35088989  127.77252605  26.35084598  127.77259269
112  26.35079769  127.77258779  26.35076607  127.77257407
113  26.34988072  127.77163784
111  26.35155308  127.77307825
112  26.35153655  127.77320742  26.35149797  127.77328738
111  26.35142080  127.77325662
112  26.35097711  127.77280762  26.35092751  127.77275841
112  26.35102396  127.77265385  26.35107081  127.77259234
111  26.35117278  127.77267538
113  26.35151726  127.77302290
110 1 0.00 120.0000 New Taxiway 78
111  26.35326691  127.75589786
111  26.35358970  127.75635063
111  26.35371096  127.75625221
113  26.35339128  127.75581243
110 1 0.00 120.0000 New Taxiway 77
111  26.35445833  127.75671985
112  26.35485698  127.75727586  26.35490141  127.75733299
111  26.35485601  127.75738904
111  26.35474686  127.75750007
111  26.35478550  127.75755073
112  26.35487146  127.75746126  26.35492459  127.75740521
111  26.35500064  127.75748369
111  26.35535077  127.75795258
111  26.35545080  127.75788559
111  26.35509316  127.75741298
113  26.35454170  127.75665659
110 1 0.00 120.0000 New Taxiway 76
111  26.35272509  127.75767553
112  26.35318616  127.75761325  26.35328182  127.75771237
111  26.35476532  127.75973503
111  26.35487812  127.75959964
111  26.35370299  127.75802617
111  26.35336810  127.75763894
114  26.35297104  127.75749042  26.35277127  127.75757555
110 1 0.00 120.0000 New Taxiway 75
112  26.35286080  127.75629391  26.35284245  127.75636074
111  26.35296509  127.75660619
111  26.35357398  127.75746990
111  26.35353730  127.75752311
111  26.35374294  127.75780489
111  26.35388812  127.75768739
111  26.35360135  127.75731154
111  26.35389813  127.75706221
111  26.35407819  127.75728921
111  26.35447501  127.75694313
112  26.35423158  127.75657472  26.35425826  127.75653379
111  26.35434829  127.75658589
111  26.35445833  127.75671985
111  26.35454170  127.75665659
111  26.35430764  127.75634028
111  26.35423762  127.75638866
112  26.35414476  127.75649013  26.35411191  127.75652463
112  26.35404886  127.75647155  26.35401218  127.75644178
111  26.35403885  127.75634875
111  26.35385212  127.75607710
111  26.35345893  127.75643981
111  26.35363775  127.75668347
111  26.35356999  127.75676540
111  26.35376386  127.75705317
111  26.35353129  127.75721702
112  26.35336377  127.75689159  26.35339577  127.75686218
111  26.35341271  127.75678236
111  26.35316990  127.75640216
111  26.35303437  127.75651769
112  26.35297038  127.75640636  26.35295532  127.75636855
113  26.35299173  127.75618017
110 2 0.00 120.0000 New Taxiway 74
111  26.35211295  127.75611247
112  26.35195812  127.75658094  26.35170957  127.75677905
111  26.35113259  127.75732387
111  26.35093731  127.75727434
111  26.35202025  127.75874536
112  26.35201138  127.75842342  26.35207351  127.75823521
111  26.35224661  127.75806185
111  26.35272509  127.75767553
112  26.35336810  127.75763894  26.35371106  127.75802167
111  26.35370299  127.75802617
111  26.35428804  127.75882315
111  26.35487812  127.75959964
111  26.35500879  127.75953338
111  26.35353730  127.75752311
111  26.35357398  127.75746990
111  26.35296509  127.75660619
112  26.35286080  127.75629391  26.35288466  127.75627032
113  26.35249464  127.75661271
110 2 0.00 120.0000 New Taxiway 71
111  26.35109653  127.75449907
111  26.35232814  127.75622107
111  26.35251488  127.75649272
111  26.35293691  127.75609301
112  26.35284154  127.75594484  26.35277552  127.75584660
112  26.35264714  127.75587525  26.35251509  127.75590800
112  26.35223999  127.75567059  26.35214829  127.75556007
111  26.35228767  127.75543317
111  26.35252609  127.75522032
111  26.35261413  127.75531446
111  26.35304695  127.75494606
111  26.35233008  127.75396776
111  26.35201097  127.75353796
111  26.35158181  127.75390227
111  26.35167718  127.75402097
112  26.35142042  127.75435253  26.35132872  127.75444258
113  26.35127259  127.75432306
111  26.35201558  127.75453077
111  26.35176094  127.75477095
112  26.35156996  127.75472359  26.35150024  127.75461872
112  26.35156087  127.75444281  26.35165788  127.75435147
113  26.35177913  127.75423645
111  26.35217322  127.75473374
111  26.35238542  127.75502467
111  26.35212471  127.75526148
112  26.35193677  127.75522427  26.35188220  127.75511939
114  26.35190645  127.75497055  26.35197921  127.75489950
110 2 0.00 120.0000 New Taxiway 70
111  26.35063803  127.75163540
111  26.35020153  127.75202426
111  26.35028957  127.75213478
111  26.34996861  127.75251106
111  26.35005145  127.75261745
111  26.35040944  127.75230184
111  26.35063069  127.75262188
111  26.35040327  127.75288385
112  26.35023088  127.75288385  26.35015752  127.75278970
111  26.34937990  127.75174592
111  26.34920383  127.75188918
111  26.35057934  127.75363292
112  26.35060135  127.75378846  26.35066737  127.75387851
111  26.35109653  127.75449907
111  26.35127259  127.75432306
111  26.35083977  127.75373772
112  26.35097915  127.75347166  26.35107085  127.75337342
111  26.35114421  127.75332839
111  26.35123958  127.75344300
111  26.35164673  127.75305005
111  26.35134962  127.75263253
111  26.35090946  127.75301321
111  26.35099382  127.75312373
111  26.35080309  127.75332021
112  26.35057934  127.75336933  26.35052432  127.75329565
112  26.35057934  127.75300912  26.35070405  127.75288632
111  26.35079208  127.75282492
111  26.35088011  127.75297228
113  26.35133128  127.75258341
110 2 0.00 120.0000 New Taxiway 69
111  26.35159668  127.76967275
112  26.35348760  127.76887533  26.35360477  127.76885353
111  26.35362430  127.76877726
111  26.35373064  127.76884264
111  26.35362430  127.76852664
112  26.35331672  127.76827602  26.35340460  127.76844492
111  26.35325325  127.76852664
113  26.35147542  127.76932770
110 2 0.00 120.0000 New Taxiway 68
111  26.34808392  127.74995209
112  26.34748273  127.74960089  26.34716802  127.74964592
112  26.34669594  127.75010067  26.34661121  127.75033480
112  26.34668787  127.75092012  26.34669594  127.75108222
111  26.34692996  127.75140640
111  26.34792656  127.75051040
112  26.34820900  127.75057794  26.34833811  127.75067699
111  26.34838653  127.75041134
111  26.34822917  127.75015020
111  26.34846723  127.74989806
111  26.34836636  127.74976749
113  26.34813234  127.74999711
110 2 0.00 120.0000 New Taxiway 67
111  26.34976161  127.75091623
111  26.34927744  127.75133784
111  26.34910871  127.75137058
111  26.34936547  127.75175535
111  26.34942049  127.75169804
111  26.34939114  127.75164483
111  26.34943516  127.75159571
111  26.34940582  127.75153431
113  26.34991200  127.75108406
110 2 0.00 120.0000 New Taxiway 66
111  26.34935813  127.75033090
111  26.34893631  127.75071157
111  26.34879326  127.75073204
111  26.34875658  127.75076478
111  26.34871256  127.75070748
111  26.34866121  127.75075660
111  26.34845947  127.75048644
111  26.34840078  127.75065836
111  26.34857317  127.75086712
111  26.34852916  127.75095717
111  26.34859518  127.75103903
111  26.34877125  127.75089577
111  26.34896198  127.75117411
111  26.34902801  127.75113727
111  26.34898399  127.75107178
111  26.34902067  127.75103084
111  26.34899500  127.75095307
113  26.34949018  127.75051510
110 1 0.00 120.0000 New Taxiway 65
111  26.34694790  127.75176295
111  26.34703223  127.75138655
112  26.34764028  127.75083184  26.34807967  127.75047524
111  26.34832742  127.75090116
111  26.35211295  127.75611247
111  26.35249464  127.75661271
111  26.35299173  127.75618017
111  26.35326691  127.75589786
111  26.35296067  127.75553134
112  26.35263667  127.75575422  26.35245470  127.75583347
111  26.35243251  127.75559573
111  26.35263223  127.75536211
111  26.35309825  127.75494113
111  26.35203445  127.75347306
112  26.35137467  127.75404302  26.35129130  127.75413233
111  26.35123128  127.75405791
111  26.35110123  127.75385324
111  26.35100787  127.75373788
111  26.35125129  127.75346163
111  26.35172146  127.75304114
111  26.35064705  127.75159181
111  26.34990868  127.75221317
111  26.34981991  127.75209160
111  26.35034041  127.75163233
111  26.35036058  127.75168186
111  26.35054215  127.75150176
111  26.35038882  127.75138469
111  26.35031620  127.75145673
111  26.35033637  127.75150626
111  26.34973518  127.75200155
112  26.34955765  127.75177642  26.34947292  127.75165935
111  26.34953344  127.75163533
111  26.34976746  127.75141020
111  26.34980781  127.75146874
111  26.35017901  127.75114005
111  26.34937024  127.75003770
111  26.34900343  127.75035400
111  26.34904678  127.75042842
112  26.34889943  127.75056982  26.34880273  127.75066657
111  26.34870936  127.75058470
111  26.34846594  127.75024981
111  26.34853263  127.75016422
111  26.34867268  127.75023864
111  26.34885275  127.75004142
111  26.34876605  127.74991863
111  26.34895278  127.74973257
111  26.34864225  127.74927116
111  26.34841550  127.74943489
111  26.34833547  127.74930465
111  26.34816874  127.74948698
111  26.34811539  127.74969164
112  26.34778435  127.74947833  26.34749631  127.74927676
112  26.34695439  127.74956550  26.34685675  127.74961453
112  26.34651832  127.75014992  26.34637826  127.75049970
111  26.34656500  127.75105786
111  26.34649497  127.75113972
113  26.34656166  127.75123275
110 1 0.00 120.0000 New Taxiway 64
111  26.35123355  127.76444592
112  26.35114018  127.76416683  26.35108349  127.76398449
111  26.35124689  127.76383937
112  26.35318241  127.76214605  26.35330912  127.76204558
111  26.35347585  127.76217954
111  26.35333517  127.76188556
112  26.35309364  127.76165754  26.35319303  127.76179387
111  26.35302708  127.76195327
112  26.35107000  127.76371242  26.35092328  127.76385755
113  26.35073321  127.76376824
110 2 0.00 120.0000 New Taxiway 63
111  26.35030292  127.75778233
112  26.35023848  127.75802205  26.35016329  127.75809996
111  26.34798293  127.76001768
111  26.34874552  127.76105196
112  26.34896033  127.76051260  26.34923422  127.76026689
111  26.35069382  127.75896643
114  26.35110733  127.75893647  26.35128456  127.75910427
110 4 0.00 120.0000 New Taxiway 62
111  26.34605407  127.75984754
111  26.34357094  127.75681126
112  26.34345377  127.75684438  26.34360024  127.75710043
113  26.34595493  127.75993807
110 4 0.00 120.0000 New Taxiway 61
111  26.34945053  127.76441844
111  26.34836357  127.76294840
112  26.34792642  127.76255287  26.34771376  127.76251332
111  26.34750700  127.76248695
111  26.34751290  127.76267153
111  26.34790870  127.76275063
112  26.34830449  127.76304069  26.34849944  127.76331096
113  26.34935601  127.76452391
110 1 0.00 120.0000 New Taxiway 60
112  26.34635449  127.75239698  26.34601274  127.75213944
111  26.34583582  127.75250844
112  26.34468707  127.75468642  26.34451398  127.75501330
111  26.34471721  127.75548003
111  26.34486489  127.75569756
111  26.34495914  127.75557804
112  26.34482599  127.75532051  26.34475054  127.75518183
112  26.34478161  127.75483515  26.34477273  127.75460237
111  26.34509181  127.75417174
112  26.34591212  127.75263868  26.34608885  127.75229635
111  26.34631226  127.75257170
113  26.34642564  127.75246007
110 1 0.00 120.0000 New Taxiway 59
111  26.34586089  127.75171569
111  26.34576890  127.75182033
111  26.34552293  127.75228035
111  26.34502168  127.75241430
112  26.34457756  127.75290548  26.34431319  127.75342293
111  26.34427077  127.75345618
112  26.34415073  127.75399667  26.34420408  127.75426830
111  26.34425410  127.75452877
112  26.34421075  127.75468505  26.34417407  127.75472226
111  26.34416398  127.75473302
111  26.34427010  127.75487017
112  26.34440352  127.75429091  26.34428014  127.75383323
112  26.34446259  127.75338123  26.34464265  127.75309099
111  26.34485248  127.75268249
111  26.34541614  127.75255373
113  26.34593180  127.75181270
110 2 0.00 120.0000 New Taxiway 58
111  26.34593180  127.75181270
111  26.34541614  127.75255373
111  26.34485248  127.75268249
112  26.34446259  127.75338123  26.34424992  127.75373719
112  26.34440352  127.75429091  26.34453348  127.75467324
111  26.34427010  127.75487017
112  26.34471721  127.75548003  26.34456952  127.75526250
111  26.34468707  127.75468642
112  26.34583582  127.75250844  26.34604256  127.75214006
113  26.34635449  127.75239698
110 1 0.00 120.0000 New Taxiway 7
111  26.35728990  127.75732981
112  26.35746215  127.75737597  26.35747333  127.75751634
112  26.35739787  127.75778460  26.35738110  127.75782827
111  26.35729582  127.75792241
111  26.35735929  127.75800834
112  26.35756277  127.75760368  26.35758793  127.75728863
112  26.35749569  127.75719193  26.35744259  127.75714202
112  26.35722737  127.75717945  26.35719662  127.75720129
113  26.35720518  127.75723223
110 2 0.00 120.0000 New Taxiway 31
111  26.35852026  127.76437913
111  26.35867901  127.76485964
111  26.35855603  127.76523709
111  26.35868516  127.76542924
112  26.35920476  127.76516503  26.35925703  127.76517875
111  26.35961765  127.76543086
111  26.35965039  127.76538519
111  26.35974281  127.76525767
112  26.35974896  127.76514787  26.35969669  127.76509984
112  26.35963212  127.76485809  26.35961060  127.76465221
111  26.35977970  127.76447721
111  26.35973973  127.76441888
111  26.35989654  127.76427134
111  26.35994880  127.76435026
111  26.36006256  127.76435369
111  26.36014250  127.76440173
111  26.36027163  127.76405517
111  26.36022859  127.76398311
111  26.36032390  127.76389390
111  26.36028934  127.76371496
111  26.35962279  127.76392135
111  26.35941065  127.76441202
111  26.35896176  127.76444290
113  26.35871921  127.76424769
110 1 0.00 120.0000 New Taxiway 55
111  26.34535635  127.76426620
111  26.34541710  127.76420447
111  26.34533871  127.76410813
113  26.34528119  127.76416276
110 2 0.00 120.0000 New Taxiway 56
111  26.34978038  127.76651806
111  26.34954696  127.76657895
111  26.34945526  127.76666831
111  26.34920974  127.76676616
111  26.34883645  127.76706810
111  26.34941867  127.76854214
112  26.34941019  127.76865743  26.34936279  127.76868010
111  26.34962863  127.76920277
111  26.34986839  127.76992855
112  26.34984748  127.77062284  26.34957162  127.77090700
111  26.34945704  127.77098527
111  26.34920405  127.77100509
111  26.34908422  127.77115367
111  26.34897326  127.77101004
111  26.34890669  127.77109919
112  26.34895995  127.77152018  26.34874691  127.77172324
111  26.34765509  127.77281342
112  26.34731152  127.77346280  26.34733371  127.77388874
111  26.34735590  127.77435925
111  26.34755562  127.77413142
111  26.34767102  127.77398284
112  26.34756894  127.77377978  26.34759557  127.77376492
111  26.34798170  127.77380949
111  26.34774203  127.77399274
111  26.34778198  127.77404722
112  26.34807490  127.77386397  26.34816367  127.77386397
111  26.34846104  127.77378968
111  26.34851873  127.77370548
111  26.34859418  127.77370548
111  26.34861637  127.77336375
111  26.34853205  127.77335879
111  26.34848323  127.77318049
111  26.34867851  127.77294276
111  26.34831901  127.77249701
111  26.34900916  127.77177334
112  26.34917027  127.77190954  26.34915563  127.77217105
111  26.34906012  127.77348675
111  26.34903327  127.77383434
111  26.34889901  127.77369650
111  26.34894197  127.77323505
111  26.34879160  127.77323505
111  26.34875938  127.77363657
111  26.34877549  127.77375643
111  26.34888290  127.77377441
112  26.34876475  127.77397217  26.34857679  127.77405607
111  26.34842642  127.77413997
111  26.34854456  127.77447557
111  26.34914604  127.77422987
111  26.34935549  127.77413997
112  26.34922660  127.77381636  26.34924271  127.77369650
112  26.34934190  127.77362118  26.34941851  127.77360039
111  26.34949304  127.77362811
111  26.34950340  127.77369743
112  26.34939292  127.77384068  26.34939085  127.77384068
111  26.34955649  127.77407636
111  26.34968072  127.77396314
111  26.34962481  127.77387303
111  26.34988363  127.77370667
111  26.34988156  127.77351952
111  26.35027480  127.77318449
111  26.35057123  127.77294597
111  26.35049847  127.77287154
111  26.34988006  127.77345678
111  26.34983762  127.77334853
111  26.34974971  127.77334176
112  26.34957389  127.77315570  26.34949204  127.77316247
112  26.34937382  127.77262797  26.34934957  127.77247574
111  26.34937269  127.77195214
112  26.34975024  127.77185373  26.35003961  127.77214281
111  26.35043205  127.77255928
111  26.35057917  127.77243007
111  26.34982890  127.77163374
112  26.34976383  127.77101309  26.35002438  127.77074469
111  26.35053905  127.77024813
111  26.35107853  127.76996502
112  26.35127838  127.76980807  26.35147542  127.76972349
111  26.35159668  127.76967275
111  26.35147542  127.76932770
111  26.35092673  127.76955773
113  26.35075048  127.76941153
111  26.34755506  127.77323705
112  26.34790852  127.77284262  26.34805191  127.77269005
112  26.34822197  127.77292820  26.34834535  127.77303612
112  26.34844872  127.77327799  26.34846873  127.77335241
111  26.34845872  127.77369847
111  26.34835869  127.77370219
112  26.34821530  127.77377661  26.34813527  127.77378778
111  26.34811526  127.77366498
111  26.34811193  127.77340450
113  26.34755839  127.77343427
110 1 0.00 120.0000 New Taxiway 53
112  26.34880955  127.76616622  26.34880955  127.76618471
111  26.34877998  127.76622167
112  26.34866994  127.76594333  26.34863693  127.76586147
111  26.34849020  127.76577961
111  26.34809406  127.76577142
111  26.34805371  127.76630763
111  26.34794573  127.76666373
111  26.34785770  127.76665964
112  26.34798241  127.76710580  26.34801909  127.76726952
112  26.34791639  127.76742916  26.34781368  127.76760107
111  26.34774032  127.76749055
111  26.34763395  127.76730227
112  26.34704340  127.76647545  26.34699571  127.76639358
111  26.34705807  127.76633219
111  26.34735151  127.76670876
111  26.34744321  127.76656959
111  26.34752024  127.76622410
111  26.34741020  127.76611768
111  26.34713349  127.76610539
111  26.34702664  127.76603335
112  26.34691182  127.76614048  26.34686288  127.76618879
111  26.34673300  127.76602705
111  26.34580730  127.76486447
111  26.34569957  127.76474425
111  26.34535635  127.76426620
111  26.34528119  127.76416276
111  26.34457770  127.76321419
111  26.34448660  127.76330430
111  26.34744584  127.76727391
112  26.34772106  127.76771860  26.34779079  127.76782008
111  26.34787567  127.76810424
111  26.34798783  127.76804335
112  26.34789689  127.76780317  26.34785445  127.76769492
112  26.34797570  127.76751901  26.34804846  127.76742429
111  26.34809393  127.76750886
112  26.34820609  127.76780993  26.34825156  127.76794187
111  26.34817274  127.76790127
111  26.34810909  127.76770168
111  26.34796055  127.76775919
111  26.34809090  127.76819219
112  26.34821519  127.76813807  26.34827278  127.76811439
112  26.34823641  127.76817866  26.34816668  127.76819896
112  26.34824550  127.76842223  26.34830007  127.76857784
111  26.34841223  127.76851695
111  26.34836676  127.76838840
111  26.34844557  127.76836810
111  26.34849711  127.76846959
111  26.34897910  127.76826662
111  26.34892151  127.76810424
111  26.34904276  127.76805350
112  26.34910318  127.76819738  26.34912340  127.76827029
112  26.34901654  127.76837737  26.34893387  127.76842350
111  26.34895592  127.76853114
112  26.34910778  127.76892635  26.34913889  127.76903366
111  26.34906394  127.76906680
111  26.34896636  127.76909521
111  26.34879430  127.76860453
111  26.34859616  127.76870366
111  26.34876242  127.76918401
111  26.34880341  127.76939243
111  26.34921699  127.76924203
